2948,20220303,1845.8,1800,1850.25,1794,31546.93,600519
2949,20220304,1772,1780.5,1792.89,1755.1,31047.03,600519
2950,20220307,1760.2,1707,1768,1703.8,49155.81,600519
2951,20220308,1759.98,1753.2,1786.66,1732,57215.46,600519
2952,20220309,1764.1,1779.18,1805,1721.11,56434.42,600519
2953,20220310,1808,1794.43,1821,1791,36461.78,600519
2954,20220311,1766,1769.01,1777,1718.08,47726.77,600519
2955,20220314,1730,1700,1750,1700,49006.61,600519
2956,20220315,1650,1603,1685,1603,89055.87,600519
2957,20220316,1634,1674.95,1683.9,1593,77592.81,600519
2958,20220317,1720,1720.15,1755,1711.66,68351.96,600519
2959,20220318,1718,1707.79,1745,1692.28,38348.68,600519
2960,20220321,1724,1704.3,1725.65,1695.01,27877.16,600519
2961,20220322,1723.88,1695,1723.88,1686.33,21054.04,600519
2962,20220323,1705,1752.19,1770,1697,58067.39,600519
2963,20220324,1738,1720.93,1740,1717.35,25815.32,600519
2964,20220325,1712,1690,1734,1685,29708.66,600519
2965,20220328,1625,1660.8,1664.8,1604,57541.64,600519
2966,20220329,1661.5,1667,1691.5,1661.5,25934.98,600519
2967,20220330,1698,1730.1,1730.1,1695,42433.43,600519
2968,20220331,1720,1719,1738.6,1708.8,25173.86,600519
2969,20220401,1729.94,1780.01,1793,1721.69,44861.91,600519
2970,20220406,1753,1765,1788.73,1753,27819.77,600519
2971,20220407,1758,1765,1785,1750.1,20195.71,600519
2972,20220408,1768,1784,1788.7,1766.54,22941.32,600519
2973,20220411,1770,1720,1770,1706.03,43863.59,600519
2974,20220412,1729,1782,1787.97,1708,41629.56,600519
2975,20220413,1767,1769,1795,1751.08,31147.66,600519
2976,20220414,1788,1809,1835.9,1780.2,37649.86,600519
2977,20220415,1802.2,1805.99,1818,1795.89,21041.13,600519
2978,20220418,1781.13,1790.82,1798,1768,19793.15,600519
2979,20220419,1800,1790.3,1832.99,1775.5,24204.76,600519
2980,20220420,1801.69,1797,1820,1768.68,24155.72,600519
2981,20220421,1790.2,1779.98,1806,1770,28952.61,600519
2982,20220422,1763,1773,1787.88,1760.18,27899.75,600519
2983,20220425,1750,1708,1776.5,1702,53658.02,600519
2984,20220426,1703.33,1732.48,1748.98,1700,44563.96,600519
2985,20220427,1767.12,1794.92,1810,1767.12,57402.44,600519
2986,20220428,1793,1835,1845,1786.5,44010.06,600519
2987,20220429,1836,1828.38,1849,1810.98,34885.27,600519
2988,20220505,1830,1837,1870,1828.98,33660.94,600519
2989,20220506,1814.99,1793,1819,1781,28596.18,600519
2990,20220509,1780,1752,1780,1738,30351.82,600519
2991,20220510,1720,1766.19,1784.96,1705.01,40119.19,600519
2992,20220511,1755,1768,1788.48,1752,30312.67,600519
2993,20220512,1753,1762.67,1778,1750,22038.23,600519
2994,20220513,1780,1778.24,1797.94,1766,20730.52,600519
2995,20220516,1797,1758,1797,1742.67,27765.31,600519
2996,20220517,1769.88,1768,1775,1755,20144.74,600519
2997,20220518,1773.66,1761,1773.92,1743.02,24850.44,600519
2998,20220519,1745,1756,1757,1739,19776.26,600519
2999,20220520,1759.99,1800.01,1801.15,1752,41949.6,600519
3000,20220523,1800,1781,1803.89,1772,22157.13,600519
3001,20220524,1786,1760,1787,1755.5,27342.22,600519
3002,20220525,1765.27,1755.51,1772,1747,22388.69,600519
3003,20220526,1761,1742.8,1761,1730,28053.44,600519
3004,20220527,1759.99,1755.16,1780,1753.01,25119.58,600519
3005,20220530,1766,1778.41,1790.55,1766,34465.69,600519
3006,20220531,1774.77,1804.03,1814.9,1766.98,40750.82,600519
3007,20220601,1802,1788.25,1814.78,1779,21760.01,600519
3008,20220602,1787.97,1786,1795.8,1780,16914.73,600519
3009,20220606,1790,1788,1795,1758,36741.26,600519
3010,20220607,1784.14,1817.9,1825,1770.31,35048.59,600519
3011,20220608,1825,1865.6,1882,1825,44353.81,600519
3012,20220609,1872,1853,1888.35,1849,26329.02,600519
3013,20220610,1845.01,1900.6,1907,1835,47344.62,600519
3014,20220613,1890,1856,1892,1848.08,36755.18,600519
3015,20220614,1834,1871,1875.42,1832,29416.23,600519
3016,20220615,1870,1875.1,1905,1862.99,33663.62,600519
3017,20220616,1894.59,1877,1907.63,1875.33,26886.7,600519
3018,20220617,1878.09,1951,1952,1878.09,50541.61,600519
3019,20220620,1950,1942.02,1970,1930,34974.78,600519
